332056,
382795,
421231,
402361,
432060,
469391,
353724,
383507,
393470,
386475,
396288,
401296,
2804,
2278,
2321,
2427,
2323,
2409,
2436,
2322,
2356,
1656,
1174,
1048,
973,
1065,
1054,
958,
1059,
1032,
1041,
964,
1066,
1187,
1072,
1186,
1063,
1130,
2846,
2373,
2291,
2260,
2282,
2326,
2400,
2439,
2436,
2441,
2443,
3198,
2650,
2431,
2435,
2627,
2798,
2375,
2859,
2638,
2404,
2750,
2824,
2363,
2393,
2392,
2793,
2336,
2516,
2777,
2373,
2886,
2327,
2931,
2519,
2892,
2344,
2353,
2919,
2808,
2302,
2409,
2874,
2793,
2377,
2364,
2355,
2392,
2433,
2507,
2291,
2327,
2267,
2894,
